ArraySize,S,TotalKeyCmp,KeyCmpInsertionSort,Runtime
1000, 199, 34910, 31923, 0.4338
1000, 200, 34910, 31923, 0.4612
1000, 201, 34910, 31923, 0.4573
1000, 202, 34910, 31923, 0.4544
1000, 203, 34910, 31923, 0.5451
1000, 204, 34910, 31923, 0.4353
1000, 205, 34910, 31923, 0.4403
1000, 206, 34910, 31923, 0.4661
1000, 207, 34910, 31923, 0.456
1000, 208, 34910, 31923, 0.4532
1000, 209, 34910, 31923, 0.4626
1000, 210, 34910, 31923, 0.4563
1000, 211, 34910, 31923, 0.4428
1000, 212, 34910, 31923, 0.435
1000, 213, 34910, 31923, 0.4507
1000, 214, 34910, 31923, 0.4598
1000, 215, 34910, 31923, 0.4362
1000, 216, 34910, 31923, 0.4976
1000, 217, 34910, 31923, 0.4414
1000, 218, 34910, 31923, 0.4407
1000, 219, 34910, 31923, 0.4504
1000, 220, 34910, 31923, 0.4556
1000, 221, 34910, 31923, 0.5483
1000, 222, 34910, 31923, 0.4366
1000, 223, 34910, 31923, 0.442
1000, 224, 34910, 31923, 0.469
1000, 225, 34910, 31923, 0.4935
1000, 226, 34910, 31923, 0.4363
1000, 227, 34910, 31923, 0.4888
1000, 228, 34910, 31923, 0.4424
1000, 229, 34910, 31923, 0.4359
1000, 230, 34910, 31923, 0.4677
1000, 231, 34910, 31923, 0.5066
1000, 232, 34910, 31923, 0.4782
1000, 233, 34910, 31923, 0.4764
1000, 234, 34910, 31923, 0.5289
1000, 235, 34910, 31923, 0.4973
1000, 236, 34910, 31923, 0.5143
1000, 237, 34910, 31923, 0.4794
1000, 238, 34910, 31923, 0.4507
1000, 239, 34910, 31923, 0.4415
1000, 240, 34910, 31923, 0.4351
1000, 241, 34910, 31923, 0.435
1000, 242, 34910, 31923, 0.4695
1000, 243, 34910, 31923, 0.4427
1000, 244, 34910, 31923, 0.4345
1000, 245, 34910, 31923, 0.4358
1000, 246, 34910, 31923, 0.4381
1000, 247, 34910, 31923, 0.4421
1000, 248, 34910, 31923, 0.6838
1000, 249, 34910, 31923, 0.494
1000, 250, 63360, 61364, 0.762
1000, 251, 63360, 61364, 0.723
1000, 252, 63360, 61364, 0.7249
1000, 253, 63360, 61364, 0.7538
1000, 254, 63360, 61364, 0.7419
1000, 255, 63360, 61364, 0.7665
1000, 256, 63360, 61364, 0.7192
1000, 257, 63360, 61364, 0.7621
1000, 258, 63360, 61364, 0.8115
1000, 259, 63360, 61364, 0.7724
1000, 260, 63360, 61364, 0.723
1000, 261, 63360, 61364, 0.7242
1000, 262, 63360, 61364, 0.7194
1000, 263, 63360, 61364, 0.7261
1000, 264, 63360, 61364, 0.7255
1000, 265, 63360, 61364, 0.7245
1000, 266, 63360, 61364, 0.7641
1000, 267, 63360, 61364, 0.7412
1000, 268, 63360, 61364, 0.7204
1000, 269, 63360, 61364, 0.7188
1000, 270, 63360, 61364, 0.7223
1000, 271, 63360, 61364, 0.7661
1000, 272, 63360, 61364, 0.8297
1000, 273, 63360, 61364, 0.7443
1000, 274, 63360, 61364, 0.8255
1000, 275, 63360, 61364, 0.7351
1000, 276, 63360, 61364, 0.7625
1000, 277, 63360, 61364, 0.781
1000, 278, 63360, 61364, 0.7765
1000, 279, 63360, 61364, 0.7243
1000, 280, 63360, 61364, 0.8044
1000, 281, 63360, 61364, 0.7731
1000, 282, 63360, 61364, 0.7837
1000, 283, 63360, 61364, 0.7379
1000, 284, 63360, 61364, 0.7413
1000, 285, 63360, 61364, 0.7433
1000, 286, 63360, 61364, 0.777
1000, 287, 63360, 61364, 0.7246
1000, 288, 63360, 61364, 0.7202
1000, 289, 63360, 61364, 0.7181
1000, 290, 63360, 61364, 0.8451
1000, 291, 63360, 61364, 0.767
1000, 292, 63360, 61364, 0.7828
1000, 293, 63360, 61364, 0.7268
1000, 294, 63360, 61364, 0.7195
1000, 295, 63360, 61364, 0.9295
1000, 296, 63360, 61364, 0.7375
1000, 297, 63360, 61364, 0.7258
1000, 298, 63360, 61364, 0.7243
1000, 299, 63360, 61364, 0.718
1000, 300, 63360, 61364, 0.7245
1000, 301, 63360, 61364, 0.9171
1000, 302, 63360, 61364, 0.7714
1000, 303, 63360, 61364, 0.7238
1000, 304, 63360, 61364, 0.7646
1000, 305, 63360, 61364, 0.7402
1000, 306, 63360, 61364, 0.7223
1000, 307, 63360, 61364, 0.7236
1000, 308, 63360, 61364, 0.7565
1000, 309, 63360, 61364, 0.7194
1000, 310, 63360, 61364, 0.7397
1000, 311, 63360, 61364, 0.7728
1000, 312, 63360, 61364, 0.7247
1000, 313, 63360, 61364, 0.7634
1000, 314, 63360, 61364, 0.7865
1000, 315, 63360, 61364, 0.7219
1000, 316, 63360, 61364, 0.7678
1000, 317, 63360, 61364, 0.724
1000, 318, 63360, 61364, 0.7731
1000, 319, 63360, 61364, 0.7529
1000, 320, 63360, 61364, 0.7256
1000, 321, 63360, 61364, 0.7605
1000, 322, 63360, 61364, 0.9824
1000, 323, 63360, 61364, 0.7589
1000, 324, 63360, 61364, 0.7339
1000, 325, 63360, 61364, 0.7216
1000, 326, 63360, 61364, 0.7397
1000, 327, 63360, 61364, 0.7436
1000, 328, 63360, 61364, 0.7422
1000, 329, 63360, 61364, 0.723
1000, 330, 63360, 61364, 0.7246
1000, 331, 63360, 61364, 0.7196
1000, 332, 63360, 61364, 0.8004
1000, 333, 63360, 61364, 0.7604
1000, 334, 63360, 61364, 0.739
1000, 335, 63360, 61364, 0.7216
1000, 336, 63360, 61364, 0.7246
1000, 337, 63360, 61364, 0.7186
1000, 338, 63360, 61364, 0.7359
1000, 339, 63360, 61364, 0.7262
1000, 340, 63360, 61364, 0.7175
1000, 341, 63360, 61364, 0.7204
1000, 342, 63360, 61364, 0.7692
1000, 343, 63360, 61364, 0.9254
1000, 344, 63360, 61364, 0.7387
1000, 345, 63360, 61364, 0.7466
1000, 346, 63360, 61364, 0.7392
1000, 347, 63360, 61364, 0.7275
1000, 348, 63360, 61364, 0.7245
1000, 349, 63360, 61364, 0.7236
1000, 350, 63360, 61364, 0.7252
1000, 351, 63360, 61364, 0.7191
1000, 352, 63360, 61364, 0.7571
1000, 353, 63360, 61364, 0.7596
1000, 354, 63360, 61364, 0.7396
1000, 355, 63360, 61364, 0.7188
1000, 356, 63360, 61364, 0.7263
1000, 357, 63360, 61364, 0.7397
1000, 358, 63360, 61364, 0.7887
1000, 359, 63360, 61364, 0.7211
1000, 360, 63360, 61364, 0.7494
1000, 361, 63360, 61364, 0.8173
1000, 362, 63360, 61364, 0.8182
1000, 363, 63360, 61364, 0.7988
1000, 364, 63360, 61364, 0.7796
1000, 365, 63360, 61364, 0.7202
1000, 366, 63360, 61364, 0.8073
1000, 367, 63360, 61364, 0.7418
1000, 368, 63360, 61364, 0.7725
1000, 369, 63360, 61364, 0.8429
1000, 370, 63360, 61364, 0.7205
1000, 371, 63360, 61364, 0.7575
1000, 372, 63360, 61364, 0.7393
1000, 373, 63360, 61364, 0.7596
1000, 374, 63360, 61364, 0.774
1000, 375, 63360, 61364, 0.7195
1000, 376, 63360, 61364, 0.7256
1000, 377, 63360, 61364, 0.7251
1000, 378, 63360, 61364, 0.7221
1000, 379, 63360, 61364, 0.7231
1000, 380, 63360, 61364, 0.7253
1000, 381, 63360, 61364, 0.7244
1000, 382, 63360, 61364, 0.7198
1000, 383, 63360, 61364, 0.724
1000, 384, 63360, 61364, 0.7559
1000, 385, 63360, 61364, 0.7351
1000, 386, 63360, 61364, 0.8216
1000, 387, 63360, 61364, 0.7424
1000, 388, 63360, 61364, 0.7415
1000, 389, 63360, 61364, 0.7226
1000, 390, 63360, 61364, 0.7243
1000, 391, 63360, 61364, 0.769
1000, 392, 63360, 61364, 0.7193
1000, 393, 63360, 61364, 0.7486
1000, 394, 63360, 61364, 0.7433
1000, 395, 63360, 61364, 0.889
1000, 396, 63360, 61364, 0.7199
1000, 397, 63360, 61364, 0.8054
1000, 398, 63360, 61364, 0.7321
1000, 399, 63360, 61364, 0.7992
1000, 400, 63360, 61364, 0.7195
1000, 401, 63360, 61364, 0.719
1000, 402, 63360, 61364, 0.7357
1000, 403, 63360, 61364, 0.7391
1000, 404, 63360, 61364, 0.7856
1000, 405, 63360, 61364, 0.96
1000, 406, 63360, 61364, 0.7426
1000, 407, 63360, 61364, 0.7434
1000, 408, 63360, 61364, 0.7425
1000, 409, 63360, 61364, 0.7384
1000, 410, 63360, 61364, 0.7277
1000, 411, 63360, 61364, 0.7313
1000, 412, 63360, 61364, 0.7208
1000, 413, 63360, 61364, 0.7768
1000, 414, 63360, 61364, 0.7411
1000, 415, 63360, 61364, 1.2701
1000, 416, 63360, 61364, 0.73
1000, 417, 63360, 61364, 0.7249
1000, 418, 63360, 61364, 0.756
1000, 419, 63360, 61364, 0.7184
1000, 420, 63360, 61364, 0.751
1000, 421, 63360, 61364, 0.7269
1000, 422, 63360, 61364, 0.7569
1000, 423, 63360, 61364, 0.7184
1000, 424, 63360, 61364, 0.7481
1000, 425, 63360, 61364, 0.7681
1000, 426, 63360, 61364, 0.7631
1000, 427, 63360, 61364, 0.8148
1000, 428, 63360, 61364, 0.7254
1000, 429, 63360, 61364, 0.7175
1000, 430, 63360, 61364, 0.7639
1000, 431, 63360, 61364, 0.7409
1000, 432, 63360, 61364, 0.7641
1000, 433, 63360, 61364, 0.7179
1000, 434, 63360, 61364, 0.7519
1000, 435, 63360, 61364, 0.8204
1000, 436, 63360, 61364, 0.7591
1000, 437, 63360, 61364, 0.7643
1000, 438, 63360, 61364, 0.7628
1000, 439, 63360, 61364, 0.7221
1000, 440, 63360, 61364, 0.7922
1000, 441, 63360, 61364, 0.7242
1000, 442, 63360, 61364, 0.7236
1000, 443, 63360, 61364, 0.7452
1000, 444, 63360, 61364, 0.7767
1000, 445, 63360, 61364, 0.7434
1000, 446, 63360, 61364, 0.9076
1000, 447, 63360, 61364, 0.7564
1000, 448, 63360, 61364, 0.8056
1000, 449, 63360, 61364, 0.7761
1000, 450, 63360, 61364, 0.7262
1000, 451, 63360, 61364, 0.8693
1000, 452, 63360, 61364, 0.7351
1000, 453, 63360, 61364, 0.7558
1000, 454, 63360, 61364, 0.7756
1000, 455, 63360, 61364, 0.7181
1000, 456, 63360, 61364, 0.8499
1000, 457, 63360, 61364, 0.7227
1000, 458, 63360, 61364, 0.7195
1000, 459, 63360, 61364, 0.74
1000, 460, 63360, 61364, 0.7738
1000, 461, 63360, 61364, 0.7695
1000, 462, 63360, 61364, 0.7801
1000, 463, 63360, 61364, 0.7618
1000, 464, 63360, 61364, 0.7174
1000, 465, 63360, 61364, 0.7194
1000, 466, 63360, 61364, 0.7376
1000, 467, 63360, 61364, 0.7798
1000, 468, 63360, 61364, 0.7253
1000, 469, 63360, 61364, 0.7176
1000, 470, 63360, 61364, 0.7254
1000, 471, 63360, 61364, 0.7648
1000, 472, 63360, 61364, 0.7806
1000, 473, 63360, 61364, 0.7239
1000, 474, 63360, 61364, 0.7273
1000, 475, 63360, 61364, 0.7279
1000, 476, 63360, 61364, 0.7248
1000, 477, 63360, 61364, 1.0605
1000, 478, 63360, 61364, 0.7231
1000, 479, 63360, 61364, 0.8092
1000, 480, 63360, 61364, 0.7445
1000, 481, 63360, 61364, 0.7783
1000, 482, 63360, 61364, 0.7172
1000, 483, 63360, 61364, 0.7181
1000, 484, 63360, 61364, 0.732
1000, 485, 63360, 61364, 0.7494
1000, 486, 63360, 61364, 0.7186
1000, 487, 63360, 61364, 0.7219
1000, 488, 63360, 61364, 0.7503
1000, 489, 63360, 61364, 0.7264
1000, 490, 63360, 61364, 0.7862
1000, 491, 63360, 61364, 0.7774
1000, 492, 63360, 61364, 0.8169
1000, 493, 63360, 61364, 0.7386
1000, 494, 63360, 61364, 0.728
1000, 495, 63360, 61364, 0.7814
1000, 496, 63360, 61364, 0.7287
1000, 497, 63360, 61364, 0.7179
1000, 498, 63360, 61364, 0.7669
1000, 499, 63360, 61364, 0.7225
1000, 500, 125388, 124389, 1.4001
1000, 501, 125388, 124389, 1.369
1000, 502, 125388, 124389, 1.3786
1000, 503, 125388, 124389, 1.3684
1000, 504, 125388, 124389, 1.3694
1000, 505, 125388, 124389, 1.3995
1000, 506, 125388, 124389, 1.5033
1000, 507, 125388, 124389, 1.3692
1000, 508, 125388, 124389, 1.3953
1000, 509, 125388, 124389, 1.4519
1000, 510, 125388, 124389, 1.367
1000, 511, 125388, 124389, 1.3757
1000, 512, 125388, 124389, 1.4119
1000, 513, 125388, 124389, 1.7756
1000, 514, 125388, 124389, 1.3733
1000, 515, 125388, 124389, 1.3703
1000, 516, 125388, 124389, 1.3685
1000, 517, 125388, 124389, 1.3684
1000, 518, 125388, 124389, 1.378
1000, 519, 125388, 124389, 1.3626
1000, 520, 125388, 124389, 1.4313
1000, 521, 125388, 124389, 1.3652
1000, 522, 125388, 124389, 1.3697
1000, 523, 125388, 124389, 1.3704
1000, 524, 125388, 124389, 1.4057
1000, 525, 125388, 124389, 1.3848
1000, 526, 125388, 124389, 1.3632
1000, 527, 125388, 124389, 1.4402
1000, 528, 125388, 124389, 1.4905
1000, 529, 125388, 124389, 1.3671
1000, 530, 125388, 124389, 1.444
1000, 531, 125388, 124389, 1.4091
1000, 532, 125388, 124389, 1.371
1000, 533, 125388, 124389, 1.3669
1000, 534, 125388, 124389, 1.436
1000, 535, 125388, 124389, 1.3694
1000, 536, 125388, 124389, 1.3698
1000, 537, 125388, 124389, 1.4718
1000, 538, 125388, 124389, 1.4645
1000, 539, 125388, 124389, 1.3671
1000, 540, 125388, 124389, 1.3959
1000, 541, 125388, 124389, 1.6261
1000, 542, 125388, 124389, 1.4356
1000, 543, 125388, 124389, 1.5055
1000, 544, 125388, 124389, 1.3702
1000, 545, 125388, 124389, 1.369
1000, 546, 125388, 124389, 1.45
1000, 547, 125388, 124389, 1.3937
1000, 548, 125388, 124389, 1.5686
1000, 549, 125388, 124389, 1.53
1000, 550, 125388, 124389, 1.3586
1000, 551, 125388, 124389, 1.4464
1000, 552, 125388, 124389, 1.4073
1000, 553, 125388, 124389, 1.3599
1000, 554, 125388, 124389, 1.4504
1000, 555, 125388, 124389, 1.5313
1000, 556, 125388, 124389, 1.3174
1000, 557, 125388, 124389, 1.4102
1000, 558, 125388, 124389, 1.4448
1000, 559, 125388, 124389, 1.3465
1000, 560, 125388, 124389, 1.3935
1000, 561, 125388, 124389, 1.536
1000, 562, 125388, 124389, 1.3112
1000, 563, 125388, 124389, 1.4583
1000, 564, 125388, 124389, 1.3486
1000, 565, 125388, 124389, 1.3235
1000, 566, 125388, 124389, 1.3061
1000, 567, 125388, 124389, 1.4492
1000, 568, 125388, 124389, 1.4717
1000, 569, 125388, 124389, 1.3455
1000, 570, 125388, 124389, 1.389
1000, 571, 125388, 124389, 1.4478
1000, 572, 125388, 124389, 1.3589
1000, 573, 125388, 124389, 1.4466
1000, 574, 125388, 124389, 1.4529
1000, 575, 125388, 124389, 1.5101
1000, 576, 125388, 124389, 1.3558
1000, 577, 125388, 124389, 1.4179
1000, 578, 125388, 124389, 1.3649
1000, 579, 125388, 124389, 1.5411
1000, 580, 125388, 124389, 1.3638
1000, 581, 125388, 124389, 1.4075
1000, 582, 125388, 124389, 1.3898
1000, 583, 125388, 124389, 1.3628
1000, 584, 125388, 124389, 1.3017
1000, 585, 125388, 124389, 1.4565
1000, 586, 125388, 124389, 1.3794
1000, 587, 125388, 124389, 1.3394
1000, 588, 125388, 124389, 1.465
1000, 589, 125388, 124389, 1.5547
1000, 590, 125388, 124389, 1.3031
1000, 591, 125388, 124389, 1.4143
1000, 592, 125388, 124389, 1.4563
1000, 593, 125388, 124389, 1.3427
1000, 594, 125388, 124389, 1.3861
1000, 595, 125388, 124389, 1.4567
1000, 596, 125388, 124389, 1.3025
1000, 597, 125388, 124389, 1.3819
1000, 598, 125388, 124389, 1.5086
1000, 599, 125388, 124389, 1.3032
1000, 600, 125388, 124389, 1.3799
1000, 601, 125388, 124389, 1.4411
1000, 602, 125388, 124389, 1.4975
1000, 603, 125388, 124389, 1.3724
1000, 604, 125388, 124389, 1.5348
1000, 605, 125388, 124389, 1.4353
1000, 606, 125388, 124389, 1.3472
1000, 607, 125388, 124389, 1.4259
1000, 608, 125388, 124389, 1.3465
1000, 609, 125388, 124389, 1.4525
1000, 610, 125388, 124389, 1.4618
1000, 611, 125388, 124389, 1.3074
1000, 612, 125388, 124389, 1.3575
1000, 613, 125388, 124389, 1.4477
1000, 614, 125388, 124389, 1.3699
1000, 615, 125388, 124389, 1.3888
1000, 616, 125388, 124389, 1.4906
1000, 617, 125388, 124389, 1.3068
1000, 618, 125388, 124389, 1.3336
1000, 619, 125388, 124389, 1.4892
1000, 620, 125388, 124389, 1.4426
1000, 621, 125388, 124389, 1.3806
1000, 622, 125388, 124389, 1.4462
1000, 623, 125388, 124389, 1.6599
1000, 624, 125388, 124389, 1.3688
1000, 625, 125388, 124389, 1.4566
1000, 626, 125388, 124389, 1.3213
1000, 627, 125388, 124389, 1.3621
1000, 628, 125388, 124389, 1.4062
1000, 629, 125388, 124389, 1.3019
1000, 630, 125388, 124389, 1.5699
1000, 631, 125388, 124389, 1.7018
1000, 632, 125388, 124389, 1.51
1000, 633, 125388, 124389, 1.4747
1000, 634, 125388, 124389, 1.3245
1000, 635, 125388, 124389, 1.4026
1000, 636, 125388, 124389, 1.5256
1000, 637, 125388, 124389, 1.4754
1000, 638, 125388, 124389, 1.5145
1000, 639, 125388, 124389, 1.374
1000, 640, 125388, 124389, 1.3903
1000, 641, 125388, 124389, 1.4795
1000, 642, 125388, 124389, 1.3552
1000, 643, 125388, 124389, 1.4139
1000, 644, 125388, 124389, 1.459
1000, 645, 125388, 124389, 1.3546
1000, 646, 125388, 124389, 1.407
1000, 647, 125388, 124389, 1.3743
1000, 648, 125388, 124389, 1.3875
1000, 649, 125388, 124389, 1.4522
1000, 650, 125388, 124389, 1.4571
1000, 651, 125388, 124389, 1.333
1000, 652, 125388, 124389, 1.441
1000, 653, 125388, 124389, 1.3387
1000, 654, 125388, 124389, 1.322
1000, 655, 125388, 124389, 1.5002
1000, 656, 125388, 124389, 1.3521
1000, 657, 125388, 124389, 1.3632
1000, 658, 125388, 124389, 1.4473
1000, 659, 125388, 124389, 1.3215
1000, 660, 125388, 124389, 1.3084
1000, 661, 125388, 124389, 1.3393
1000, 662, 125388, 124389, 1.6018
1000, 663, 125388, 124389, 1.3853
1000, 664, 125388, 124389, 1.3029
1000, 665, 125388, 124389, 1.4943
1000, 666, 125388, 124389, 1.3641
1000, 667, 125388, 124389, 1.3038
1000, 668, 125388, 124389, 1.4716
1000, 669, 125388, 124389, 1.4918
1000, 670, 125388, 124389, 1.426
1000, 671, 125388, 124389, 1.4551
1000, 672, 125388, 124389, 1.4104
1000, 673, 125388, 124389, 1.3213
1000, 674, 125388, 124389, 1.4911
1000, 675, 125388, 124389, 1.3494
1000, 676, 125388, 124389, 1.4886
1000, 677, 125388, 124389, 1.4345
1000, 678, 125388, 124389, 1.4716
1000, 679, 125388, 124389, 1.3803
1000, 680, 125388, 124389, 1.4893
1000, 681, 125388, 124389, 1.3632
1000, 682, 125388, 124389, 1.3471
1000, 683, 125388, 124389, 1.9736
1000, 684, 125388, 124389, 1.3415
1000, 685, 125388, 124389, 1.3511
1000, 686, 125388, 124389, 1.4234
1000, 687, 125388, 124389, 1.3664
1000, 688, 125388, 124389, 1.3374
1000, 689, 125388, 124389, 1.4508
1000, 690, 125388, 124389, 1.3948
1000, 691, 125388, 124389, 1.3653
1000, 692, 125388, 124389, 1.3703
1000, 693, 125388, 124389, 1.3715
1000, 694, 125388, 124389, 1.4284
1000, 695, 125388, 124389, 1.3576
1000, 696, 125388, 124389, 1.4805
1000, 697, 125388, 124389, 1.4457
1000, 698, 125388, 124389, 1.373
1000, 699, 125388, 124389, 1.4423
