ArraySize,S,TotalKeyCmp,KeyCmpInsertionSort,Runtime
1000000, 383, 73752766, 61761038, 930.123
1000000, 384, 73752766, 61761038, 930.093
1000000, 385, 73752766, 61761038, 929.225
1000000, 386, 73752766, 61761038, 917.12
1000000, 387, 73752766, 61761038, 912.457
1000000, 388, 73752766, 61761038, 913.061
1000000, 389, 73752766, 61761038, 911.941
1000000, 390, 73752766, 61761038, 924.808
1000000, 391, 73752766, 61761038, 915.225
1000000, 392, 73752766, 61761038, 942.616
1000000, 393, 73752766, 61761038, 933.226
1000000, 394, 73752766, 61761038, 944.021
1000000, 395, 73752766, 61761038, 941.985
1000000, 396, 73752766, 61761038, 918.199
1000000, 397, 73752766, 61761038, 932.383
1000000, 398, 73752766, 61761038, 933.95
1000000, 399, 73752766, 61761038, 911.923
1000000, 400, 73752766, 61761038, 912.536
1000000, 401, 73752766, 61761038, 911.406
1000000, 402, 73752766, 61761038, 912.173
1000000, 403, 73752766, 61761038, 912.104
1000000, 404, 73752766, 61761038, 933.117
1000000, 405, 73752766, 61761038, 911.935
1000000, 406, 73752766, 61761038, 911.46
1000000, 407, 73752766, 61761038, 911.163
1000000, 408, 73752766, 61761038, 915.861
1000000, 409, 73752766, 61761038, 912.409
1000000, 410, 73752766, 61761038, 913.348
1000000, 411, 73752766, 61761038, 924.983
1000000, 412, 73752766, 61761038, 912.914
1000000, 413, 73752766, 61761038, 930.719
1000000, 414, 73752766, 61761038, 911.199
1000000, 415, 73752766, 61761038, 939.09
1000000, 416, 73752766, 61761038, 915.224
1000000, 417, 73752766, 61761038, 952.142
1000000, 418, 73752766, 61761038, 944.329
1000000, 419, 73752766, 61761038, 964.802
1000000, 420, 73752766, 61761038, 913.592
1000000, 421, 73752766, 61761038, 931.509
1000000, 422, 73752766, 61761038, 948.632
1000000, 423, 73752766, 61761038, 947.903
1000000, 424, 73752766, 61761038, 966.448
1000000, 425, 73752766, 61761038, 941.742
1000000, 426, 73752766, 61761038, 969.357
1000000, 427, 73752766, 61761038, 929.981
1000000, 428, 73752766, 61761038, 911.516
1000000, 429, 73752766, 61761038, 923.683
1000000, 430, 73752766, 61761038, 943.326
1000000, 431, 73752766, 61761038, 968.759
1000000, 432, 73752766, 61761038, 911.805
1000000, 433, 73752766, 61761038, 950.805
1000000, 434, 73752766, 61761038, 938.088
1000000, 435, 73752766, 61761038, 915.663
1000000, 436, 73752766, 61761038, 918.197
1000000, 437, 73752766, 61761038, 929.218
1000000, 438, 73752766, 61761038, 939.582
1000000, 439, 73752766, 61761038, 966.597
1000000, 440, 73752766, 61761038, 963.692
1000000, 441, 73752766, 61761038, 938.465
1000000, 442, 73752766, 61761038, 944.291
1000000, 443, 73752766, 61761038, 959.611
1000000, 444, 73752766, 61761038, 921.818
1000000, 445, 73752766, 61761038, 960.309
1000000, 446, 73752766, 61761038, 933.6
1000000, 447, 73752766, 61761038, 912.981
1000000, 448, 73752766, 61761038, 963.17
1000000, 449, 73752766, 61761038, 943.706
1000000, 450, 73752766, 61761038, 915.343
1000000, 451, 73752766, 61761038, 912.703
1000000, 452, 73752766, 61761038, 912.61
1000000, 453, 73752766, 61761038, 913.544
1000000, 454, 73752766, 61761038, 912.267
1000000, 455, 73752766, 61761038, 914.499
1000000, 456, 73752766, 61761038, 954.806
1000000, 457, 73752766, 61761038, 976.727
1000000, 458, 73752766, 61761038, 983.773
1000000, 459, 73752766, 61761038, 978.437
1000000, 460, 73752766, 61761038, 977.963
1000000, 461, 73752766, 61761038, 970.556
1000000, 462, 73752766, 61761038, 920.286
1000000, 463, 73752766, 61761038, 925.628
1000000, 464, 73752766, 61761038, 971.288
1000000, 465, 73752766, 61761038, 919.854
1000000, 466, 73752766, 61761038, 914.041
1000000, 467, 73752766, 61761038, 926.465
1000000, 468, 73752766, 61761038, 920.425
1000000, 469, 73752766, 61761038, 913.931
1000000, 470, 73752766, 61761038, 917.059
1000000, 471, 73752766, 61761038, 931.634
1000000, 472, 73752766, 61761038, 949.165
1000000, 473, 73752766, 61761038, 938.09
1000000, 474, 73752766, 61761038, 953.214
1000000, 475, 73752766, 61761038, 975.001
1000000, 476, 73752766, 61761038, 958.3
1000000, 477, 73752766, 61761038, 975.522
1000000, 478, 73752766, 61761038, 972.996
1000000, 479, 73752766, 61761038, 976.011
1000000, 480, 73752766, 61761038, 972.942
1000000, 481, 73752766, 61761038, 978.96
1000000, 482, 73752766, 61761038, 975.657
1000000, 483, 73752766, 61761038, 970.405
1000000, 484, 73752766, 61761038, 954.542
1000000, 485, 73752766, 61761038, 942.211
1000000, 486, 73752766, 61761038, 964.828
1000000, 487, 73752766, 61761038, 974.196
1000000, 488, 116784631, 105508232, 1424.71
1000000, 489, 133710976, 122715071, 1607.71
1000000, 490, 133710976, 122715071, 1605.15
1000000, 491, 133710976, 122715071, 1602.26
1000000, 492, 133710976, 122715071, 1577.99
1000000, 493, 133710976, 122715071, 1537.34
1000000, 494, 133710976, 122715071, 1536.79
1000000, 495, 133710976, 122715071, 1563.7
1000000, 496, 133710976, 122715071, 1553.75
1000000, 497, 133710976, 122715071, 1567.09
1000000, 498, 133710976, 122715071, 1531.93
1000000, 499, 133710976, 122715071, 1536.68
1000000, 500, 133710976, 122715071, 1504.82
1000000, 501, 133710976, 122715071, 1532.7
1000000, 502, 133710976, 122715071, 1543.06
1000000, 503, 133710976, 122715071, 1545.68
1000000, 504, 133710976, 122715071, 1526.39
1000000, 505, 133710976, 122715071, 1524.46
1000000, 506, 133710976, 122715071, 1517.68
1000000, 507, 133710976, 122715071, 1505.95
1000000, 508, 133710976, 122715071, 1506.04
1000000, 509, 133710976, 122715071, 1521.48
1000000, 510, 133710976, 122715071, 1506.01
1000000, 511, 133710976, 122715071, 1504.21
1000000, 512, 133710976, 122715071, 1532.43
1000000, 513, 133710976, 122715071, 1533.9
1000000, 514, 133710976, 122715071, 1504.88
1000000, 515, 133710976, 122715071, 1520.93
1000000, 516, 133710976, 122715071, 1504.77
1000000, 517, 133710976, 122715071, 1508.59
1000000, 518, 133710976, 122715071, 1504.51
1000000, 519, 133710976, 122715071, 1504.14
1000000, 520, 133710976, 122715071, 1545.74
1000000, 521, 133710976, 122715071, 1538.69
1000000, 522, 133710976, 122715071, 1531.99
1000000, 523, 133710976, 122715071, 1536.39
1000000, 524, 133710976, 122715071, 1559.64
1000000, 525, 133710976, 122715071, 1552.9
1000000, 526, 133710976, 122715071, 1507.26
1000000, 527, 133710976, 122715071, 1521.44
1000000, 528, 133710976, 122715071, 1535.08
1000000, 529, 133710976, 122715071, 1549.56
1000000, 530, 133710976, 122715071, 1557.36
1000000, 531, 133710976, 122715071, 1520.63
1000000, 532, 133710976, 122715071, 1525.02
1000000, 533, 133710976, 122715071, 1563.23
1000000, 534, 133710976, 122715071, 1543.49
1000000, 535, 133710976, 122715071, 1519.65
1000000, 536, 133710976, 122715071, 1552.1
1000000, 537, 133710976, 122715071, 1563.87
1000000, 538, 133710976, 122715071, 1555.95
1000000, 539, 133710976, 122715071, 1550.71
1000000, 540, 133710976, 122715071, 1558.16
1000000, 541, 133710976, 122715071, 1553.03
1000000, 542, 133710976, 122715071, 1561.37
1000000, 543, 133710976, 122715071, 1573.78
1000000, 544, 133710976, 122715071, 1549.93
1000000, 545, 133710976, 122715071, 1557.82
1000000, 546, 133710976, 122715071, 1551.42
1000000, 547, 133710976, 122715071, 1557.12
1000000, 548, 133710976, 122715071, 1507.03
1000000, 549, 133710976, 122715071, 1549.27
1000000, 550, 133710976, 122715071, 1538.96
1000000, 551, 133710976, 122715071, 1541.59
1000000, 552, 133710976, 122715071, 1527.41
1000000, 553, 133710976, 122715071, 1545.8
1000000, 554, 133710976, 122715071, 1548.79
1000000, 555, 133710976, 122715071, 1549.88
1000000, 556, 133710976, 122715071, 1546.58
1000000, 557, 133710976, 122715071, 1543.2
1000000, 558, 133710976, 122715071, 1521.73
1000000, 559, 133710976, 122715071, 1529.05
1000000, 560, 133710976, 122715071, 1542.54
1000000, 561, 133710976, 122715071, 1518.89
1000000, 562, 133710976, 122715071, 1552.75
1000000, 563, 133710976, 122715071, 1509.14
1000000, 564, 133710976, 122715071, 1504.24
1000000, 565, 133710976, 122715071, 1531.82
1000000, 566, 133710976, 122715071, 1533.21
1000000, 567, 133710976, 122715071, 1503.78
1000000, 568, 133710976, 122715071, 1520.29
1000000, 569, 133710976, 122715071, 1503.55
1000000, 570, 133710976, 122715071, 1504.45
1000000, 571, 133710976, 122715071, 1502.71
1000000, 572, 133710976, 122715071, 1502.09
1000000, 573, 133710976, 122715071, 1505.98
1000000, 574, 133710976, 122715071, 1539.23
1000000, 575, 133710976, 122715071, 1503.47
1000000, 576, 133710976, 122715071, 1504.67
1000000, 577, 133710976, 122715071, 1531.96
1000000, 578, 133710976, 122715071, 1504.71
1000000, 579, 133710976, 122715071, 1503.72
1000000, 580, 133710976, 122715071, 1557.7
1000000, 581, 133710976, 122715071, 1522.16
1000000, 582, 133710976, 122715071, 1607.94
1000000, 583, 133710976, 122715071, 1637.02
1000000, 584, 133710976, 122715071, 1520.05
1000000, 585, 133710976, 122715071, 1543.09
1000000, 586, 133710976, 122715071, 1533.48
1000000, 587, 133710976, 122715071, 1542.88
1000000, 588, 133710976, 122715071, 1553.43
1000000, 589, 133710976, 122715071, 1625.51
1000000, 590, 133710976, 122715071, 1537.44
1000000, 591, 133710976, 122715071, 1556.11
1000000, 592, 133710976, 122715071, 1540.42
1000000, 593, 133710976, 122715071, 1612.77
1000000, 594, 133710976, 122715071, 1585.64
1000000, 595, 133710976, 122715071, 1520.29
1000000, 596, 133710976, 122715071, 1549.95
1000000, 597, 133710976, 122715071, 1520.86
1000000, 598, 133710976, 122715071, 1549.2
1000000, 599, 133710976, 122715071, 1531.83
1000000, 600, 133710976, 122715071, 1516.05
1000000, 601, 133710976, 122715071, 1523.71
1000000, 602, 133710976, 122715071, 1524.14
1000000, 603, 133710976, 122715071, 1522.13
1000000, 604, 133710976, 122715071, 1557.2
1000000, 605, 133710976, 122715071, 1530.17
1000000, 606, 133710976, 122715071, 1536.27
1000000, 607, 133710976, 122715071, 1522.92
1000000, 608, 133710976, 122715071, 1583.56
1000000, 609, 133710976, 122715071, 1635.41
1000000, 610, 133710976, 122715071, 1528.94
1000000, 611, 133710976, 122715071, 1540.88
1000000, 612, 133710976, 122715071, 1514.5
1000000, 613, 133710976, 122715071, 1522.88
1000000, 614, 133710976, 122715071, 1546.5
1000000, 615, 133710976, 122715071, 1551.4
1000000, 616, 133710976, 122715071, 1530.53
1000000, 617, 133710976, 122715071, 1519.11
1000000, 618, 133710976, 122715071, 1512.7
1000000, 619, 133710976, 122715071, 1535.55
1000000, 620, 133710976, 122715071, 1528.84
1000000, 621, 133710976, 122715071, 1626.24
1000000, 622, 133710976, 122715071, 1618.71
1000000, 623, 133710976, 122715071, 1540.11
1000000, 624, 133710976, 122715071, 1550.78
1000000, 625, 133710976, 122715071, 1533.65
1000000, 626, 133710976, 122715071, 1521.42
